"","Shruti_Cod","Catalog_Nu","Species","Year","County","Institutio","SVL","Lifestage","Zswab_scor","Bioregion","Decimal_La","Decimal_Lo","Decade","Elevation","Disease_St","Coordinate","Collector","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","Built2009","crop2005","Lights2009","NavWat2009","Pastur2009","Popden2009","Railways","Roads","HFP2009","HFP2009_in","amph_rich","lakepond","swampmarsh","IceMass","Playa","streamperr","streaminte","coastline","artificial","pipeline","canalditch","connector","elev_m","ai_yr","pet_yr","aet_yr","crops_2","built_2","pasture_2","popdens_2","navwater_2","lights_2","hfp_2","rail_2","roads_2","dist.closest.wb","cat.closest.wb"
"589",784,132342,"Taricha torosa",1946,"San Mateo","CAS",51.39,"Terrestrial",0,"Central Coast",37.333078,-122.197928,1940,480.2,0,14094,"O.M. Sokol and Kurtz",129,118,54,3730,253,35,218,88,175,181,88,890,176,2,86,466,12,17,466,0,0,3,0,0,6,0,4,13,13,15,3328.6,14335.7,261122,140901,2108.88,67.1827,15385.5,6260.98,8901.9,14335.7,13865,490,8032,1108,596,0,0,0,6,0,3,13,0,4,67.1827,"streaminte"
"590",785,132343,"Taricha torosa",1946,"San Mateo","CAS",64.25,"Terrestrial",0,"Central Coast",37.333078,-122.197928,1940,480.2,0,14094,"O.M. Sokol and Kurtz",129,118,54,3730,253,35,218,88,175,181,88,890,176,2,86,466,12,17,466,0,0,3,0,0,6,0,4,13,13,15,3328.6,14335.7,261122,140901,2108.88,67.1827,15385.5,6260.98,8901.9,14335.7,13865,490,8032,1108,596,0,0,0,6,0,3,13,0,4,67.1827,"streaminte"
"591",1185,42717,"Taricha torosa",1946,"Butte","MVZ",69.27,"Aquatic",0,"Central Valley",39.607572,-121.565027,1940,314.7,0,3031,"Thomas L. Rodgers",154,136,42,6364,338,20,318,83,237,237,77,1103,219,1,84,567,18,18,563,0,0,0,0,1,5,0,1.33947,7.33947,7,10,1761.82,30816.7,194364,47814.3,4092.68,78.1973,167167,1773.43,5054.19,1202.92,8890.89,314,8320,1316,642,0,0,1,5,0,0,6.8525,0,0.852498,78.1973,"streaminte"
"592",1187,42719,"Taricha torosa",1946,"Butte","MVZ",69.17,"Aquatic",0,"Central Valley",39.607572,-121.565027,1940,314.7,0,3031,"Thomas L. Rodgers",154,136,42,6364,338,20,318,83,237,237,77,1103,219,1,84,567,18,18,563,0,0,0,0,1,5,0,1.33947,7.33947,7,10,1761.82,30816.7,194364,47814.3,4092.68,78.1973,167167,1773.43,5054.19,1202.92,8890.89,314,8320,1316,642,0,0,1,5,0,0,6.8525,0,0.852498,78.1973,"streaminte"
"593",1188,42715,"Taricha torosa",1946,"Butte","MVZ",75.08,"Aquatic",0,"Central Valley",39.607572,-121.565027,1940,314.7,0,3031,"Thomas L. Rodgers",154,136,42,6364,338,20,318,83,237,237,77,1103,219,1,84,567,18,18,563,0,0,0,0,1,5,0,1.33947,7.33947,7,10,1761.82,30816.7,194364,47814.3,4092.68,78.1973,167167,1773.43,5054.19,1202.92,8890.89,314,8320,1316,642,0,0,1,5,0,0,6.8525,0,0.852498,78.1973,"streaminte"
"594",1197,42721,"Taricha torosa",1946,"Butte","MVZ",66.96,"Aquatic",0,"Central Valley",39.607572,-121.565027,1940,314.7,0,3031,"Thomas L. Rodgers",154,136,42,6364,338,20,318,83,237,237,77,1103,219,1,84,567,18,18,563,0,0,0,0,1,5,0,1.33947,7.33947,7,10,1761.82,30816.7,194364,47814.3,4092.68,78.1973,167167,1773.43,5054.19,1202.92,8890.89,314,8320,1316,642,0,0,1,5,0,0,6.8525,0,0.852498,78.1973,"streaminte"
"595",1200,56820,"Taricha torosa",1946,"Butte","MVZ",72.82,"Aquatic",0,"Central Valley",39.607572,-121.565027,1940,314.7,0,3031,"A. Santos",154,136,42,6364,338,20,318,83,237,237,77,1103,219,1,84,567,18,18,563,0,0,0,0,1,5,0,1.33947,7.33947,7,10,1761.82,30816.7,194364,47814.3,4092.68,78.1973,167167,1773.43,5054.19,1202.92,8890.89,314,8320,1316,642,0,0,1,5,0,0,6.8525,0,0.852498,78.1973,"streaminte"
"596",117,45826,"Taricha granulosa",1947,"Humboldt","MVZ",42.5,"Terrestrial",0,"Klamath",40.212622,-123.791116,1940,61.8,0,4359,"Robert C. Stebbins",131,125,48,4690,285,29,256,78,192,194,75,1480,273,2,83,773,25,42,759,0,0,0,0.00607838,2,2,0,8,12.0061,12,18,6712.03,75006.9,107632,151678,239.944,829.093,29293.4,25.5558,74507.6,68501.3,19121,71,12770,1155,649,0,0,2,2,0.0039355,0,12.0039,0,8,25.5558,"artificial"
"597",157,39452,"Taricha granulosa",1947,"Lake","MVZ",70.9,"Terrestrial",0,"Klamath",38.934947,-122.846532,1940,457.8,0,805,"G. Murphy",136,168,49,5890,336,-4,340,66,214,214,66,897,189,2,89,487,12,12,487,0,0,0,0,0,5,0,0.681485,5.68149,5,14,1166.77,91800.8,226496,110042,69.9651,1546.32,57515.6,1184.65,53249.9,5714.95,18665.9,458,6618,1375,612,0,0,0,5,0,0,5.68149,0,0.681485,69.9651,"streamperr"
"598",268,45829,"Taricha granulosa",1947,"Mendocino","MVZ",70.63,"Terrestrial",0,"Klamath",39.353759,-123.60943,1940,103.2,0,2746,"Robert C. Stebbins",120,122,57,3242,239,26,213,84,159,161,78,1074,201,3,82,549,19,32,548,0,0,0,0,0,3,0,8,11,11,22,308.69,143313,186997,135352,29.5008,2836.48,16927.9,308.69,41520.6,24207.7,8664.69,112,10037,1071,614,0,0,0,3,0,0,7,0,4,29.5008,"streamperr"
"599",310,45832,"Taricha rivularis",1947,"Mendocino","MVZ",60.7,"Terrestrial",0,"Klamath",39.203902,-123.598382,1940,114.3,0,1610,"Robert C. Stebbins",120,120,57,3123,235,27,208,85,158,160,81,1077,204,3,83,556,19,31,551,0,0,0,8.67561e-05,0,2,0,0.318684,2.31877,2,21,12796,150639,202808,140901,631.851,310.713,12819.8,12223.6,44219.6,33108.8,15402.8,143,10311,1058,614,0,0,0,2,4.55495e-05,0,2.43675,0,0.436702,310.713,"streaminte"
"600",313,45834,"Taricha rivularis",1947,"Mendocino","MVZ",78.69,"Terrestrial",0,"Klamath",39.203902,-123.598382,1940,114.3,0,1610,"Robert C. Stebbin",120,120,57,3123,235,27,208,85,158,160,81,1077,204,3,83,556,19,31,551,0,0,0,8.67561e-05,0,2,0,0.318684,2.31877,2,21,12796,150639,202808,140901,631.851,310.713,12819.8,12223.6,44219.6,33108.8,15402.8,143,10311,1058,614,0,0,0,2,4.55495e-05,0,2.43675,0,0.436702,310.713,"streaminte"
"601",315,45833,"Taricha rivularis",1947,"Mendocino","MVZ",66.99,"Terrestrial",0,"Klamath",39.203902,-123.598382,1940,114.3,0,1610,"Robert C. Stebbin",120,120,57,3123,235,27,208,85,158,160,81,1077,204,3,83,556,19,31,551,0,0,0,8.67561e-05,0,2,0,0.318684,2.31877,2,21,12796,150639,202808,140901,631.851,310.713,12819.8,12223.6,44219.6,33108.8,15402.8,143,10311,1058,614,0,0,0,2,4.55495e-05,0,2.43675,0,0.436702,310.713,"streaminte"
"602",342,45830,"Taricha granulosa",1947,"Mendocino","MVZ",38.07,"Terrestrial",0,"Klamath",39.24981,-123.11976,1940,257.2,0,338,"Robert C. Stebbins",142,167,51,5431,333,10,323,78,213,214,78,1029,214,2,88,555,13,24,555,0,0,0,0,1,4,0,4,9,9,16,3090.77,114284,191447,102355,9.17682,84.2849,53344.4,3090.77,12439.1,2989.31,7866.17,252,7478,1392,640,0,0,1,4,0,0,9,0,4,9.17682,"streamperr"
"603",345,45831,"Taricha torosa",1947,"Mendocino","MVZ",37.61,"Terrestrial",0,"Klamath",39.24981,-123.11976,1940,257.2,0,338,"Robert C. Stebbins",142,167,51,5431,333,10,323,78,213,214,78,1029,214,2,88,555,13,24,555,0,0,0,0,1,4,0,4,9,9,16,3090.77,114284,191447,102355,9.17682,84.2849,53344.4,3090.77,12439.1,2989.31,7866.17,252,7478,1392,640,0,0,1,4,0,0,9,0,4,9.17682,"streamperr"
"604",480,44056,"Taricha torosa",1947,"Los Angeles","MVZ",56.3,"Aquatic",0,"Desert",34.17,-117.98,1940,469.9,0,0,"Robert C. Stebbins",171,150,51,4901,330,40,290,119,232,239,114,607,125,1,93,354,7,18,333,10,0,9,0,0,9,0,0.436702,28.4367,28,17,846.042,39559.2,316556,61785.1,4069.24,80.4564,46480,888.444,267.348,4217.56,7585.54,457,4263,1452,522,0,10,0,9,0,8,27.3187,0,0.318684,80.4564,"streaminte"
"605",505,44676,"Taricha torosa",1947,"Los Angeles","MVZ",52.8,"Terrestrial",0,"Desert",34.074384,-118.539327,1940,355.8,0,2817,"B. Glazier",167,122,52,3899,292,61,231,125,214,222,123,504,106,0,94,289,5,13,279,10,0,10,0.66132,0,8,0,0.36644,29.0278,29,16,2588.47,84647,324965,89413.4,8415.84,49.8892,4012.75,8068.06,19946.8,11945.9,13772.1,354,3948,1279,428,0,10,0,8,0.357577,9,27.7943,0,0.436702,49.8892,"streaminte"
"606",126,81591,"Taricha rivularis",1947,"Mendocino","CAS",67.73,"Terrestrial",0,"Klamath",38.768611,-123.532778,1940,1,0,2817,"W. Wood",121,104,59,2446,213,39,174,95,148,153,91,1035,200,3,84,542,18,29,525,0,0,0,0,0,0,0,0,0,0,0,26111.6,120687,248817,163509,493.436,3370.03,55.505,26.114,74588.4,61010.2,25692.2,0,10762,970,594,0,0,0,0,0,0,0,0,0,26.114,"artificial"
"607",127,81592,"Taricha rivularis",1947,"Mendocino","CAS",62.49,"Terrestrial",0,"Klamath",38.768611,-123.532778,1940,1,0,2817,"W. Wood",121,104,59,2446,213,39,174,95,148,153,91,1035,200,3,84,542,18,29,525,0,0,0,0,0,0,0,0,0,0,0,26111.6,120687,248817,163509,493.436,3370.03,55.505,26.114,74588.4,61010.2,25692.2,0,10762,970,594,0,0,0,0,0,0,0,0,0,26.114,"artificial"
"608",128,81593,"Taricha rivularis",1947,"Mendocino","CAS",65.13,"Terrestrial",0,"Klamath",38.768611,-123.532778,1940,1,0,2817,"W. Wood",121,104,59,2446,213,39,174,95,148,153,91,1035,200,3,84,542,18,29,525,0,0,0,0,0,0,0,0,0,0,0,26111.6,120687,248817,163509,493.436,3370.03,55.505,26.114,74588.4,61010.2,25692.2,0,10762,970,594,0,0,0,0,0,0,0,0,0,26.114,"artificial"
"609",129,81594,"Taricha rivularis",1947,"Mendocino","CAS",67.82,"Terrestrial",0,"Klamath",38.768611,-123.532778,1940,1,0,2817,"W. Wood",121,104,59,2446,213,39,174,95,148,153,91,1035,200,3,84,542,18,29,525,0,0,0,0,0,0,0,0,0,0,0,26111.6,120687,248817,163509,493.436,3370.03,55.505,26.114,74588.4,61010.2,25692.2,0,10762,970,594,0,0,0,0,0,0,0,0,0,26.114,"artificial"
"610",130,81595,"Taricha rivularis",1947,"Mendocino","CAS",63.15,"Terrestrial",0,"Klamath",38.768611,-123.532778,1940,1,0,2817,"W. Wood",121,104,59,2446,213,39,174,95,148,153,91,1035,200,3,84,542,18,29,525,0,0,0,0,0,0,0,0,0,0,0,26111.6,120687,248817,163509,493.436,3370.03,55.505,26.114,74588.4,61010.2,25692.2,0,10762,970,594,0,0,0,0,0,0,0,0,0,26.114,"artificial"
"611",327,9502,"Taricha granulosa",1947,"San Mateo","CAS",48.2,"Terrestrial",0,"Central Coast",37.251097,-122.204164,1940,203,0,1943,"D.V. Brown",133,120,56,3384,247,36,211,92,174,178,92,810,166,2,88,430,10,15,430,0,0,0,0,0,4,0,0.318684,4.31868,4,15,6575.85,22437.9,263552,143791,898.186,57.0815,16862.9,6575.85,17679.3,22437.9,10910,243,7293,1116,589,0,0,0,3,0,0,3.41508,0,0.415076,57.0815,"streaminte"
"612",1009,45334,"Taricha torosa",1947,"Tuolumne","MVZ",58.3,"Terrestrial",0,"Sierra",37.853448,-120.026096,1940,507.7,0,46,"Thane A. Riney",149,162,46,6604,351,3,348,69,235,235,69,745,135,2,80,372,13,17,372,0,0,0,0,0,3,0,0.436702,3.4367,3,10,13628.3,66469.3,63173.7,59528,9.43471,420.987,156549,13696.1,2327.62,21303.7,16633.7,520,5487,1414,624,0,0,0,3,0,0,3.4367,0,0.436702,9.43471,"streamperr"
"613",462,45798,"Taricha torosa",1948,"San Diego","MVZ",71.1,"Terrestrial",0.00976,"Desert",32.97,-116.73,1940,463.4,1,0,"Robert C. Stebbins, D. Schwenckmeyer",177,157,52,5001,343,46,297,124,241,246,119,387,71,2,80,205,13,21,190,0,0,0,0,0,4,0,0.250463,4.25046,4,14,2565.94,38742.2,472779,30979.5,2370.79,630.245,48763.5,2565.94,14927.5,26950.3,13565.2,461,2467,1548,321,0,0,0,4,0,0,4.25046,0,0.250463,630.245,"streaminte"
"614",466,45795,"Taricha torosa",1948,"San Diego","MVZ",68.4,"Terrestrial",0,"Desert",32.97,-116.73,1940,463.4,0,0,"Robert C. Stebbins, D. Schwenckmeyer",177,157,52,5001,343,46,297,124,241,246,119,387,71,2,80,205,13,21,190,0,0,0,0,0,4,0,0.250463,4.25046,4,14,2565.94,38742.2,472779,30979.5,2370.79,630.245,48763.5,2565.94,14927.5,26950.3,13565.2,461,2467,1548,321,0,0,0,4,0,0,4.25046,0,0.250463,630.245,"streaminte"
"615",469,45796,"Taricha torosa",1948,"San Diego","MVZ",62.2,"Terrestrial",0,"Desert",32.97,-116.73,1940,463.4,0,0,"Robert C. Stebbins, D. Schwenckmeyer",177,157,52,5001,343,46,297,124,241,246,119,387,71,2,80,205,13,21,190,0,0,0,0,0,4,0,0.250463,4.25046,4,14,2565.94,38742.2,472779,30979.5,2370.79,630.245,48763.5,2565.94,14927.5,26950.3,13565.2,461,2467,1548,321,0,0,0,4,0,0,4.25046,0,0.250463,630.245,"streaminte"
"616",470,45801,"Taricha torosa",1948,"San Diego","MVZ",72,"Aquatic",0,"Desert",32.97,-116.73,1940,463.4,0,0,"Robert C. Stebbins, D. Schwenckmeyer",177,157,52,5001,343,46,297,124,241,246,119,387,71,2,80,205,13,21,190,0,0,0,0,0,4,0,0.250463,4.25046,4,14,2565.94,38742.2,472779,30979.5,2370.79,630.245,48763.5,2565.94,14927.5,26950.3,13565.2,461,2467,1548,321,0,0,0,4,0,0,4.25046,0,0.250463,630.245,"streaminte"
"617",803,52645,"Taricha torosa",1948,"Contra Costa","MVZ",43.36,"Terrestrial",0,"Central Coast",37.818555,-122.145953,1940,149.6,0,2466,"Robert C. Stebbins",142,111,53,3592,252,45,207,96,182,187,96,623,127,1,87,322,7,11,322,10,0,9,0.00201504,0,8,0,0.318684,27.3207,27,12,883.995,19120.3,248873,134310,64.6634,11.3406,9033.94,887.465,4854.72,11253,22146.5,177,5628,1114,529,0,10,0,8,0.00201504,9,27.3207,0,0.318684,11.3406,"streaminte"
"618",885,46026,"Taricha granulosa",1948,"Marin","MVZ",59.61,"Terrestrial",0,"Central Coast",41.742213,-124.167395,1940,4.2,0,3150,"Robert C. Stebbins",117,89,56,2511,200,42,158,92,147,150,87,1858,305,10,71,889,71,85,828,10,0,8,4,0,7,0,8,37,37,0,2269.64,53425.1,128549,202276,493.824,403.022,59.8408,2282.48,95669.9,62711.1,14659.8,5,21805,853,666,0,10,0,7,4,8,37,0,8,59.8408,"coastline"
"619",1190,56818,"Taricha torosa",1948,"Butte","MVZ",65.79,"Aquatic",0,"Central Valley",39.83977,-121.767917,1940,243.5,0,998,"Donald E. Isaac, D. Greene",160,143,44,6461,346,22,324,81,243,243,81,846,165,2,80,425,21,21,425,0,0,0,0,0,3,0,0.318684,3.31868,3,9,7499.66,19658.7,163373,30065.7,70.2655,70.2655,174134,9564.71,21697.3,10621.5,11606.2,249,6785,1344,626,0,0,0,3,0,0,3.31868,0,0.318684,70.2655,"streamperr"
"620",1192,56827,"Taricha torosa",1948,"Butte","MVZ",68.56,"Aquatic",0,"Central Valley",39.750148,-121.669859,1940,160.6,0,18141,"N. A. Isaac",160,143,44,6430,346,21,325,81,243,243,81,905,179,2,81,459,20,20,459,0,0,5,0,0,6,8,0.415076,19.4151,19,10,8932.35,21162.1,176392,36442.2,59.3747,1123.51,180959,8969.8,9113.81,4416.44,12832.6,168,6622,1365,628,0,0,0,6,0,5,19.4151,8,0.415076,59.3747,"streamperr"
"621",1199,56826,"Taricha torosa",1948,"Butte","MVZ",69.04,"Aquatic",0,"Central Valley",39.750148,-121.669859,1940,160.6,0,18141,"N. A. Isaac",160,143,44,6430,346,21,325,81,243,243,81,905,179,2,81,459,20,20,459,0,0,5,0,0,6,8,0.415076,19.4151,19,10,8932.35,21162.1,176392,36442.2,59.3747,1123.51,180959,8969.8,9113.81,4416.44,12832.6,168,6622,1365,628,0,0,0,6,0,5,19.4151,8,0.415076,59.3747,"streamperr"
"622",1010,45579,"Taricha torosa",1948,"Tuolumne","MVZ",0,"Terrestrial",0,"Sierra",37.86146,-120.026954,1940,524.8,0,1610,"Thane A. Riney",143,159,46,6543,341,0,341,64,228,228,64,832,151,2,81,418,15,15,418,0,0,0,0,0,3,0,0.318684,3.31868,3,10,14124.6,65579,63069.1,59880.1,54.1899,587.541,156339,14199.3,2959.11,20974.6,15971.2,527,5969,1392,634,0,0,0,3,0,0,3.4367,0,0.436702,54.1899,"streamperr"
"623",1011,45580,"Taricha torosa",1948,"Tuolumne","MVZ",64.5,"Aquatic",0,"Sierra",37.86146,-120.026954,1940,524.8,0,1610,"Thane A. Riney",143,159,46,6543,341,0,341,64,228,228,64,832,151,2,81,418,15,15,418,0,0,0,0,0,3,0,0.318684,3.31868,3,10,14124.6,65579,63069.1,59880.1,54.1899,587.541,156339,14199.3,2959.11,20974.6,15971.2,527,5969,1392,634,0,0,0,3,0,0,3.4367,0,0.436702,54.1899,"streamperr"
"624",1012,45582,"Taricha torosa",1948,"Tuolumne","MVZ",51.9,"Aquatic",0,"Sierra",37.86146,-120.026954,1940,524.8,0,1610,"Thane A. Riney",143,159,46,6543,341,0,341,64,228,228,64,832,151,2,81,418,15,15,418,0,0,0,0,0,3,0,0.318684,3.31868,3,10,14124.6,65579,63069.1,59880.1,54.1899,587.541,156339,14199.3,2959.11,20974.6,15971.2,527,5969,1392,634,0,0,0,3,0,0,3.4367,0,0.436702,54.1899,"streamperr"
"625",1013,47186,"Taricha torosa",1948,"Tuolumne","MVZ",34.01,"Terrestrial",0,"Sierra",37.984125,-119.874289,1940,1424.6,0,30,"Robert C. Stebbins, Thane A. Riney",110,147,45,6419,299,-24,323,37,196,196,37,1013,173,5,77,488,29,36,488,0,0,0,0,0,1,0,0,1,1,10,25.1103,53891.2,48475.9,78362.2,871.83,1850.16,168271,372.512,10908.4,26287.9,3334.61,1427,8699,1184,630,0,0,0,1,0,0,1,0,0,25.1103,"lakepond"
"626",113,51455,"Taricha granulosa",1949,"Humboldt","MVZ",60.2,"Terrestrial",0,"Klamath",40.980913,-123.633943,1940,203.2,0,9167,"A. Starker Leopold",132,136,49,5006,294,20,274,73,195,197,70,1244,222,4,78,634,34,45,616,0,0,0,4,0,1,0,8,13,13,19,314.392,40711.2,53256.9,161293,194.078,2186.16,40502.2,595.113,33539.8,55479.2,5233.95,186,10366,1200,650,0,0,0,1,4,0,13,0,8,194.078,"streamperr"
"627",119,51451,"Taricha granulosa",1949,"Humboldt","MVZ",43.4,"Terrestrial",0,"Klamath",40.980913,-123.633943,1940,203.2,0,9167,"Keith F. Murray",132,136,49,5006,294,20,274,73,195,197,70,1244,222,4,78,634,34,45,616,0,0,0,4,0,1,0,8,13,13,19,314.392,40711.2,53256.9,161293,194.078,2186.16,40502.2,595.113,33539.8,55479.2,5233.95,186,10366,1200,650,0,0,0,1,4,0,13,0,8,194.078,"streamperr"
"628",124,51448,"Taricha granulosa",1949,"Humboldt","MVZ",62.4,"Terrestrial",0,"Klamath",40.980913,-123.633943,1940,203.2,0,9167,"Keith F. Murray",132,136,49,5006,294,20,274,73,195,197,70,1244,222,4,78,634,34,45,616,0,0,0,4,0,1,0,8,13,13,19,314.392,40711.2,53256.9,161293,194.078,2186.16,40502.2,595.113,33539.8,55479.2,5233.95,186,10366,1200,650,0,0,0,1,4,0,13,0,8,194.078,"streamperr"
"629",289,13433,"Taricha granulosa",1949,"San Mateo","CAS",70.82,"Aquatic",0,"Central Coast",37.613989,-122.421042,1940,42,0,0,"J.L. Hawken",134,86,54,2436,215,58,157,103,159,164,103,588,122,1,86,306,8,11,306,10,0,10,0.313793,0,10,0,8,38.3138,38,13,1323.99,15912.1,275717,156847,2271.86,81.7001,3401.05,1583.28,421.367,3824.52,10804.8,47,6336,928,495,0,10,0,10,0.313793,10,38.3138,0,8,81.7001,"streaminte"
"630",310,13428,"Taricha granulosa",1949,"San Mateo","CAS",56.02,"Terrestrial",0,"Central Coast",37.567514,-122.376014,1940,91.4,0,414,"Price, Bemiss and Whitsell",134,92,55,2663,220,54,166,100,163,168,100,617,126,2,86,318,9,13,318,10,0,10,0.0714894,0,10,0,8,38.0715,38,13,380.49,11326,272673,153006,1797.31,303.545,3072.62,1817.05,1556.13,1365.72,4471.87,95,6420,961,519,0,10,0,10,0.0714894,10,38.0715,0,8,303.545,"streaminte"
"631",318,13434,"Taricha granulosa",1949,"San Mateo","CAS",61.12,"Terrestrial",0,"Central Coast",37.570567,-122.378608,1940,92.6,0,202,"D. Owens",134,92,55,2663,220,54,166,100,163,168,100,617,126,2,86,318,9,13,318,10,0,10,0.144801,0,10,0,4,34.1448,34,13,46.261,11623.9,272838,153221,1786.09,687.618,2898.61,1912.67,1384.65,1368.86,4863.32,99,6420,961,519,0,10,0,10,0.0714894,10,38.0715,0,8,46.261,"lakepond"
"632",319,13435,"Taricha granulosa",1949,"San Mateo","CAS",74.72,"Terrestrial",0,"Central Coast",37.570567,-122.378608,1940,92.6,0,202,"D. Owens",134,92,55,2663,220,54,166,100,163,168,100,617,126,2,86,318,9,13,318,10,0,10,0.144801,0,10,0,4,34.1448,34,13,46.261,11623.9,272838,153221,1786.09,687.618,2898.61,1912.67,1384.65,1368.86,4863.32,99,6420,961,519,0,10,0,10,0.0714894,10,38.0715,0,8,46.261,"lakepond"
"633",467,13430,"Taricha granulosa",1949,"San Mateo","CAS",69.87,"Terrestrial",0,"Central Coast",37.613989,-122.421042,1940,42,0,202,"J.L. Hawken",134,86,54,2436,215,58,157,103,159,164,103,588,122,1,86,306,8,11,306,10,0,10,0.313793,0,10,0,8,38.3138,38,13,1323.99,15912.1,275717,156847,2271.86,81.7001,3401.05,1583.28,421.367,3824.52,10804.8,47,6336,928,495,0,10,0,10,0.313793,10,38.3138,0,8,81.7001,"streaminte"
"634",468,13432,"Taricha granulosa",1949,"San Mateo","CAS",70.87,"Terrestrial",0,"Central Coast",37.613989,-122.421042,1940,42,0,202,"J.L. Hawken",134,86,54,2436,215,58,157,103,159,164,103,588,122,1,86,306,8,11,306,10,0,10,0.313793,0,10,0,8,38.3138,38,13,1323.99,15912.1,275717,156847,2271.86,81.7001,3401.05,1583.28,421.367,3824.52,10804.8,47,6336,928,495,0,10,0,10,0.313793,10,38.3138,0,8,81.7001,"streaminte"
"635",574,13409,"Taricha torosa",1949,"San Mateo","CAS",65.79,"Aquatic",0,"Central coast",37.567514,-122.376014,1940,91.4,0,414,"Price, Bemiss and Whitsell",134,92,55,2663,220,54,166,100,163,168,100,617,126,2,86,318,9,13,318,10,0,10,0.0714894,0,10,0,8,38.0715,38,13,380.49,11326,272673,153006,1797.31,303.545,3072.62,1817.05,1556.13,1365.72,4471.87,95,6420,961,519,0,10,0,10,0.0714894,10,38.0715,0,8,303.545,"streaminte"
"636",575,13410,"Taricha torosa",1949,"San Mateo","CAS",33.77,"Aquatic",0,"Central coast",37.567514,-122.376014,1940,91.4,0,414,"Price, Bemiss and Whitsell",134,92,55,2663,220,54,166,100,163,168,100,617,126,2,86,318,9,13,318,10,0,10,0.0714894,0,10,0,8,38.0715,38,13,380.49,11326,272673,153006,1797.31,303.545,3072.62,1817.05,1556.13,1365.72,4471.87,95,6420,961,519,0,10,0,10,0.0714894,10,38.0715,0,8,303.545,"streaminte"
"637",738,13399,"Taricha torosa",1949,"San Mateo","CAS",76.84,"Aquatic",0,"Central Coast",37.4031,-122.230617,1940,167.3,0,0,"J.L. Hawken",137,113,55,3332,244,41,203,96,177,181,96,635,128,2,87,331,9,13,331,10,0,9,5.56887e-05,0,8,0,1.62955,28.6296,28,14,433.853,9881.25,262605,142173,3815.4,607.057,9858.48,572.859,2848.79,9821.95,12824.1,174,5780,1095,531,0,10,0,7,2.7594e-05,9,27.6296,0,1.62955,433.853,"lakepond"
"638",739,13404,"Taricha torosa",1949,"San Mateo","CAS",40.94,"Terrestrial",0,"Central Coast",37.4031,-122.230617,1940,167.3,0,0,"J.L. Hawken",137,113,55,3332,244,41,203,96,177,181,96,635,128,2,87,331,9,13,331,10,0,9,5.56887e-05,0,8,0,1.62955,28.6296,28,14,433.853,9881.25,262605,142173,3815.4,607.057,9858.48,572.859,2848.79,9821.95,12824.1,174,5780,1095,531,0,10,0,7,2.7594e-05,9,27.6296,0,1.62955,433.853,"lakepond"
"639",740,13405,"Taricha torosa",1949,"San Mateo","CAS",39.18,"Terrestrial",0,"Central Coast",37.4031,-122.230617,1940,167.3,0,0,"J.L. Hawken",137,113,55,3332,244,41,203,96,177,181,96,635,128,2,87,331,9,13,331,10,0,9,5.56887e-05,0,8,0,1.62955,28.6296,28,14,433.853,9881.25,262605,142173,3815.4,607.057,9858.48,572.859,2848.79,9821.95,12824.1,174,5780,1095,531,0,10,0,7,2.7594e-05,9,27.6296,0,1.62955,433.853,"lakepond"
"640",1014,50246,"Taricha torosa",1949,"Tuolumne","MVZ",36.28,"Terrestrial",0,"Sierra",38.02022,-120.38119,1940,655.8,0,394,"Robert C. Stebbins, William D. Clarke",140,158,46,6461,339,0,339,64,224,225,64,922,171,2,83,462,14,21,462,0,0,5,0,0,6,0,4,15,15,9,1320.09,56595.5,93131.5,50428.9,4583.17,97.8603,123603,2997.71,4982.44,797.345,5202.37,668,6725,1371,639,0,0,0,6,0,5,13.7282,0,2.72822,97.8603,"streaminte"
"641",1015,50249,"Taricha torosa",1949,"Tuolumne","MVZ",72.8,"Aquatic",0,"Sierra",38.02022,-120.38119,1940,655.8,0,394,"Robert C. Stebbins, William D. Clarke",140,158,46,6461,339,0,339,64,224,225,64,922,171,2,83,462,14,21,462,0,0,5,0,0,6,0,4,15,15,9,1320.09,56595.5,93131.5,50428.9,4583.17,97.8603,123603,2997.71,4982.44,797.345,5202.37,668,6725,1371,639,0,0,0,6,0,5,13.7282,0,2.72822,97.8603,"streaminte"
"642",262,51367,"Taricha granulosa",1950,"Mendocino","MVZ",55.12,"Terrestrial",0,"Klamath",39.300729,-123.550519,1950,76.8,0,22,"┬áKeith F. Murray, Thomas F. Ashley",122,128,57,3442,249,25,224,84,165,167,79,1083,206,3,83,558,19,31,557,0,0,0,0,0,3,0,0.436702,3.4367,3,21,8031.99,141579,191373,132717,38.6227,3673.92,20446.3,8038.56,37070.4,22648,13203.6,70,9746,1106,616,0,0,0,3,0,0,3.31868,0,0.318684,38.6227,"streamperr"
"643",272,51370,"Taricha granulosa",1950,"Mendocino","MVZ",32.62,"Terrestrial",0,"Klamath",39.300729,-123.550519,1950,76.8,0,22,"┬áKeith F. Murray, Thomas F. Ashley",122,128,57,3442,249,25,224,84,165,167,79,1083,206,3,83,558,19,31,557,0,0,0,0,0,3,0,0.436702,3.4367,3,21,8031.99,141579,191373,132717,38.6227,3673.92,20446.3,8038.56,37070.4,22648,13203.6,70,9746,1106,616,0,0,0,3,0,0,3.31868,0,0.318684,38.6227,"streamperr"
