ID,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
78,-121.8987,36.587,456,2015-05,0.4,49.3,55.1,61
78,-121.8987,36.587,456,2015-06,0,51.2,58.6,66
78,-121.8987,36.587,456,2015-07,0.12,55.4,62.9,70.5
78,-121.8987,36.587,456,2015-08,0.02,56.1,64.5,73
78,-121.8987,36.587,456,2015-09,0,55.7,65.8,75.9
78,-121.8987,36.587,456,2015-10,0.29,54.4,64.3,74.1
78,-121.8987,36.587,456,2015-11,3.13,44.8,54.6,64.3
78,-121.8987,36.587,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
79,-121.8987,36.587,456,2014-01,0.08,46.2,56.8,67.5
79,-121.8987,36.587,456,2014-02,3.86,46,53.2,60.3
79,-121.8987,36.587,456,2014-03,2.59,47.8,56.4,65
79,-121.8987,36.587,456,2014-04,1.6,47.1,55.5,64
79,-121.8987,36.587,456,2014-05,0.14,50.8,59.7,68.7
79,-121.8987,36.587,456,2014-06,0.02,50.2,58.1,66.1
79,-121.8987,36.587,456,2014-07,0.05,54.6,61.8,68.9
79,-121.8987,36.587,456,2014-08,0,55.6,62.3,69
79,-121.8987,36.587,456,2014-09,0.27,55.3,63.3,71.4
79,-121.8987,36.587,456,2014-10,0.22,53.2,63.4,73.6
79,-121.8987,36.587,456,2014-11,2.46,49.2,58.4,67.7
79,-121.8987,36.587,456,2014-12,9.04,48.6,55.6,62.6
79,-121.8987,36.587,456,2015-01,0,46.1,56,66
79,-121.8987,36.587,456,2015-02,1.37,48.7,58.2,67.7
79,-121.8987,36.587,456,2015-03,0.68,47.8,58.4,69
79,-121.8987,36.587,456,2015-04,1.05,46.2,54.6,63.1
79,-121.8987,36.587,456,2015-05,0.4,49.3,55.1,61
79,-121.8987,36.587,456,2015-06,0,51.2,58.6,66
79,-121.8987,36.587,456,2015-07,0.12,55.4,62.9,70.5
79,-121.8987,36.587,456,2015-08,0.02,56.1,64.5,73
79,-121.8987,36.587,456,2015-09,0,55.7,65.8,75.9
79,-121.8987,36.587,456,2015-10,0.29,54.4,64.3,74.1
79,-121.8987,36.587,456,2015-11,3.13,44.8,54.6,64.3
79,-121.8987,36.587,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
80,-121.8978,36.5876,456,2014-01,0.08,46.2,56.8,67.5
80,-121.8978,36.5876,456,2014-02,3.86,46,53.2,60.3
80,-121.8978,36.5876,456,2014-03,2.59,47.8,56.4,65
80,-121.8978,36.5876,456,2014-04,1.6,47.1,55.5,64
80,-121.8978,36.5876,456,2014-05,0.14,50.8,59.7,68.7
80,-121.8978,36.5876,456,2014-06,0.02,50.2,58.1,66.1
80,-121.8978,36.5876,456,2014-07,0.05,54.6,61.8,68.9
80,-121.8978,36.5876,456,2014-08,0,55.6,62.3,69
80,-121.8978,36.5876,456,2014-09,0.27,55.3,63.3,71.4
80,-121.8978,36.5876,456,2014-10,0.22,53.2,63.4,73.6
80,-121.8978,36.5876,456,2014-11,2.46,49.2,58.4,67.7
80,-121.8978,36.5876,456,2014-12,9.04,48.6,55.6,62.6
80,-121.8978,36.5876,456,2015-01,0,46.1,56,66
80,-121.8978,36.5876,456,2015-02,1.37,48.7,58.2,67.7
80,-121.8978,36.5876,456,2015-03,0.68,47.8,58.4,69
80,-121.8978,36.5876,456,2015-04,1.05,46.2,54.6,63.1
80,-121.8978,36.5876,456,2015-05,0.4,49.3,55.1,61
80,-121.8978,36.5876,456,2015-06,0,51.2,58.6,66
80,-121.8978,36.5876,456,2015-07,0.12,55.4,62.9,70.5
80,-121.8978,36.5876,456,2015-08,0.02,56.1,64.5,73
80,-121.8978,36.5876,456,2015-09,0,55.7,65.8,75.9
80,-121.8978,36.5876,456,2015-10,0.29,54.4,64.3,74.1
80,-121.8978,36.5876,456,2015-11,3.13,44.8,54.6,64.3
80,-121.8978,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
81,-121.8978,36.5876,456,2014-01,0.08,46.2,56.8,67.5
81,-121.8978,36.5876,456,2014-02,3.86,46,53.2,60.3
81,-121.8978,36.5876,456,2014-03,2.59,47.8,56.4,65
81,-121.8978,36.5876,456,2014-04,1.6,47.1,55.5,64
81,-121.8978,36.5876,456,2014-05,0.14,50.8,59.7,68.7
81,-121.8978,36.5876,456,2014-06,0.02,50.2,58.1,66.1
81,-121.8978,36.5876,456,2014-07,0.05,54.6,61.8,68.9
81,-121.8978,36.5876,456,2014-08,0,55.6,62.3,69
81,-121.8978,36.5876,456,2014-09,0.27,55.3,63.3,71.4
81,-121.8978,36.5876,456,2014-10,0.22,53.2,63.4,73.6
81,-121.8978,36.5876,456,2014-11,2.46,49.2,58.4,67.7
81,-121.8978,36.5876,456,2014-12,9.04,48.6,55.6,62.6
81,-121.8978,36.5876,456,2015-01,0,46.1,56,66
81,-121.8978,36.5876,456,2015-02,1.37,48.7,58.2,67.7
81,-121.8978,36.5876,456,2015-03,0.68,47.8,58.4,69
81,-121.8978,36.5876,456,2015-04,1.05,46.2,54.6,63.1
81,-121.8978,36.5876,456,2015-05,0.4,49.3,55.1,61
81,-121.8978,36.5876,456,2015-06,0,51.2,58.6,66
81,-121.8978,36.5876,456,2015-07,0.12,55.4,62.9,70.5
81,-121.8978,36.5876,456,2015-08,0.02,56.1,64.5,73
81,-121.8978,36.5876,456,2015-09,0,55.7,65.8,75.9
81,-121.8978,36.5876,456,2015-10,0.29,54.4,64.3,74.1
81,-121.8978,36.5876,456,2015-11,3.13,44.8,54.6,64.3
81,-121.8978,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
82,-121.8976,36.5876,456,2014-01,0.08,46.2,56.8,67.5
82,-121.8976,36.5876,456,2014-02,3.86,46,53.2,60.3
82,-121.8976,36.5876,456,2014-03,2.59,47.8,56.4,65
82,-121.8976,36.5876,456,2014-04,1.6,47.1,55.5,64
82,-121.8976,36.5876,456,2014-05,0.14,50.8,59.7,68.7
82,-121.8976,36.5876,456,2014-06,0.02,50.2,58.1,66.1
82,-121.8976,36.5876,456,2014-07,0.05,54.6,61.8,68.9
82,-121.8976,36.5876,456,2014-08,0,55.6,62.3,69
82,-121.8976,36.5876,456,2014-09,0.27,55.3,63.3,71.4
82,-121.8976,36.5876,456,2014-10,0.22,53.2,63.4,73.6
82,-121.8976,36.5876,456,2014-11,2.46,49.2,58.4,67.7
82,-121.8976,36.5876,456,2014-12,9.04,48.6,55.6,62.6
82,-121.8976,36.5876,456,2015-01,0,46.1,56,66
82,-121.8976,36.5876,456,2015-02,1.37,48.7,58.2,67.7
82,-121.8976,36.5876,456,2015-03,0.68,47.8,58.4,69
82,-121.8976,36.5876,456,2015-04,1.05,46.2,54.6,63.1
82,-121.8976,36.5876,456,2015-05,0.4,49.3,55.1,61
82,-121.8976,36.5876,456,2015-06,0,51.2,58.6,66
82,-121.8976,36.5876,456,2015-07,0.12,55.4,62.9,70.5
82,-121.8976,36.5876,456,2015-08,0.02,56.1,64.5,73
82,-121.8976,36.5876,456,2015-09,0,55.7,65.8,75.9
82,-121.8976,36.5876,456,2015-10,0.29,54.4,64.3,74.1
82,-121.8976,36.5876,456,2015-11,3.13,44.8,54.6,64.3
82,-121.8976,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
83,-121.8976,36.5876,456,2014-01,0.08,46.2,56.8,67.5
83,-121.8976,36.5876,456,2014-02,3.86,46,53.2,60.3
83,-121.8976,36.5876,456,2014-03,2.59,47.8,56.4,65
83,-121.8976,36.5876,456,2014-04,1.6,47.1,55.5,64
83,-121.8976,36.5876,456,2014-05,0.14,50.8,59.7,68.7
83,-121.8976,36.5876,456,2014-06,0.02,50.2,58.1,66.1
83,-121.8976,36.5876,456,2014-07,0.05,54.6,61.8,68.9
83,-121.8976,36.5876,456,2014-08,0,55.6,62.3,69
83,-121.8976,36.5876,456,2014-09,0.27,55.3,63.3,71.4
83,-121.8976,36.5876,456,2014-10,0.22,53.2,63.4,73.6
83,-121.8976,36.5876,456,2014-11,2.46,49.2,58.4,67.7
83,-121.8976,36.5876,456,2014-12,9.04,48.6,55.6,62.6
83,-121.8976,36.5876,456,2015-01,0,46.1,56,66
83,-121.8976,36.5876,456,2015-02,1.37,48.7,58.2,67.7
83,-121.8976,36.5876,456,2015-03,0.68,47.8,58.4,69
83,-121.8976,36.5876,456,2015-04,1.05,46.2,54.6,63.1
83,-121.8976,36.5876,456,2015-05,0.4,49.3,55.1,61
83,-121.8976,36.5876,456,2015-06,0,51.2,58.6,66
83,-121.8976,36.5876,456,2015-07,0.12,55.4,62.9,70.5
83,-121.8976,36.5876,456,2015-08,0.02,56.1,64.5,73
83,-121.8976,36.5876,456,2015-09,0,55.7,65.8,75.9
83,-121.8976,36.5876,456,2015-10,0.29,54.4,64.3,74.1
83,-121.8976,36.5876,456,2015-11,3.13,44.8,54.6,64.3
83,-121.8976,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
84,-121.8982,36.5872,456,2014-01,0.08,46.2,56.8,67.5
84,-121.8982,36.5872,456,2014-02,3.86,46,53.2,60.3
84,-121.8982,36.5872,456,2014-03,2.59,47.8,56.4,65
84,-121.8982,36.5872,456,2014-04,1.6,47.1,55.5,64
84,-121.8982,36.5872,456,2014-05,0.14,50.8,59.7,68.7
84,-121.8982,36.5872,456,2014-06,0.02,50.2,58.1,66.1
84,-121.8982,36.5872,456,2014-07,0.05,54.6,61.8,68.9
84,-121.8982,36.5872,456,2014-08,0,55.6,62.3,69
84,-121.8982,36.5872,456,2014-09,0.27,55.3,63.3,71.4
84,-121.8982,36.5872,456,2014-10,0.22,53.2,63.4,73.6
84,-121.8982,36.5872,456,2014-11,2.46,49.2,58.4,67.7
84,-121.8982,36.5872,456,2014-12,9.04,48.6,55.6,62.6
84,-121.8982,36.5872,456,2015-01,0,46.1,56,66
84,-121.8982,36.5872,456,2015-02,1.37,48.7,58.2,67.7
84,-121.8982,36.5872,456,2015-03,0.68,47.8,58.4,69
84,-121.8982,36.5872,456,2015-04,1.05,46.2,54.6,63.1
84,-121.8982,36.5872,456,2015-05,0.4,49.3,55.1,61
84,-121.8982,36.5872,456,2015-06,0,51.2,58.6,66
84,-121.8982,36.5872,456,2015-07,0.12,55.4,62.9,70.5
84,-121.8982,36.5872,456,2015-08,0.02,56.1,64.5,73
84,-121.8982,36.5872,456,2015-09,0,55.7,65.8,75.9
84,-121.8982,36.5872,456,2015-10,0.29,54.4,64.3,74.1
84,-121.8982,36.5872,456,2015-11,3.13,44.8,54.6,64.3
84,-121.8982,36.5872,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
85,-121.8982,36.5872,456,2014-01,0.08,46.2,56.8,67.5
85,-121.8982,36.5872,456,2014-02,3.86,46,53.2,60.3
85,-121.8982,36.5872,456,2014-03,2.59,47.8,56.4,65
85,-121.8982,36.5872,456,2014-04,1.6,47.1,55.5,64
85,-121.8982,36.5872,456,2014-05,0.14,50.8,59.7,68.7
85,-121.8982,36.5872,456,2014-06,0.02,50.2,58.1,66.1
85,-121.8982,36.5872,456,2014-07,0.05,54.6,61.8,68.9
85,-121.8982,36.5872,456,2014-08,0,55.6,62.3,69
85,-121.8982,36.5872,456,2014-09,0.27,55.3,63.3,71.4
85,-121.8982,36.5872,456,2014-10,0.22,53.2,63.4,73.6
85,-121.8982,36.5872,456,2014-11,2.46,49.2,58.4,67.7
85,-121.8982,36.5872,456,2014-12,9.04,48.6,55.6,62.6
85,-121.8982,36.5872,456,2015-01,0,46.1,56,66
85,-121.8982,36.5872,456,2015-02,1.37,48.7,58.2,67.7
85,-121.8982,36.5872,456,2015-03,0.68,47.8,58.4,69
85,-121.8982,36.5872,456,2015-04,1.05,46.2,54.6,63.1
85,-121.8982,36.5872,456,2015-05,0.4,49.3,55.1,61
85,-121.8982,36.5872,456,2015-06,0,51.2,58.6,66
85,-121.8982,36.5872,456,2015-07,0.12,55.4,62.9,70.5
85,-121.8982,36.5872,456,2015-08,0.02,56.1,64.5,73
85,-121.8982,36.5872,456,2015-09,0,55.7,65.8,75.9
85,-121.8982,36.5872,456,2015-10,0.29,54.4,64.3,74.1
85,-121.8982,36.5872,456,2015-11,3.13,44.8,54.6,64.3
85,-121.8982,36.5872,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
86,-121.8981,36.5873,456,2014-01,0.08,46.2,56.8,67.5
86,-121.8981,36.5873,456,2014-02,3.86,46,53.2,60.3
86,-121.8981,36.5873,456,2014-03,2.59,47.8,56.4,65
86,-121.8981,36.5873,456,2014-04,1.6,47.1,55.5,64
86,-121.8981,36.5873,456,2014-05,0.14,50.8,59.7,68.7
86,-121.8981,36.5873,456,2014-06,0.02,50.2,58.1,66.1
86,-121.8981,36.5873,456,2014-07,0.05,54.6,61.8,68.9
86,-121.8981,36.5873,456,2014-08,0,55.6,62.3,69
86,-121.8981,36.5873,456,2014-09,0.27,55.3,63.3,71.4
86,-121.8981,36.5873,456,2014-10,0.22,53.2,63.4,73.6
86,-121.8981,36.5873,456,2014-11,2.46,49.2,58.4,67.7
86,-121.8981,36.5873,456,2014-12,9.04,48.6,55.6,62.6
86,-121.8981,36.5873,456,2015-01,0,46.1,56,66
86,-121.8981,36.5873,456,2015-02,1.37,48.7,58.2,67.7
86,-121.8981,36.5873,456,2015-03,0.68,47.8,58.4,69
86,-121.8981,36.5873,456,2015-04,1.05,46.2,54.6,63.1
86,-121.8981,36.5873,456,2015-05,0.4,49.3,55.1,61
86,-121.8981,36.5873,456,2015-06,0,51.2,58.6,66
86,-121.8981,36.5873,456,2015-07,0.12,55.4,62.9,70.5
86,-121.8981,36.5873,456,2015-08,0.02,56.1,64.5,73
86,-121.8981,36.5873,456,2015-09,0,55.7,65.8,75.9
86,-121.8981,36.5873,456,2015-10,0.29,54.4,64.3,74.1
86,-121.8981,36.5873,456,2015-11,3.13,44.8,54.6,64.3
86,-121.8981,36.5873,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
87,-121.8981,36.5873,456,2014-01,0.08,46.2,56.8,67.5
87,-121.8981,36.5873,456,2014-02,3.86,46,53.2,60.3
87,-121.8981,36.5873,456,2014-03,2.59,47.8,56.4,65
87,-121.8981,36.5873,456,2014-04,1.6,47.1,55.5,64
87,-121.8981,36.5873,456,2014-05,0.14,50.8,59.7,68.7
87,-121.8981,36.5873,456,2014-06,0.02,50.2,58.1,66.1
87,-121.8981,36.5873,456,2014-07,0.05,54.6,61.8,68.9
87,-121.8981,36.5873,456,2014-08,0,55.6,62.3,69
87,-121.8981,36.5873,456,2014-09,0.27,55.3,63.3,71.4
87,-121.8981,36.5873,456,2014-10,0.22,53.2,63.4,73.6
87,-121.8981,36.5873,456,2014-11,2.46,49.2,58.4,67.7
87,-121.8981,36.5873,456,2014-12,9.04,48.6,55.6,62.6
87,-121.8981,36.5873,456,2015-01,0,46.1,56,66
87,-121.8981,36.5873,456,2015-02,1.37,48.7,58.2,67.7
87,-121.8981,36.5873,456,2015-03,0.68,47.8,58.4,69
87,-121.8981,36.5873,456,2015-04,1.05,46.2,54.6,63.1
87,-121.8981,36.5873,456,2015-05,0.4,49.3,55.1,61
87,-121.8981,36.5873,456,2015-06,0,51.2,58.6,66
87,-121.8981,36.5873,456,2015-07,0.12,55.4,62.9,70.5
87,-121.8981,36.5873,456,2015-08,0.02,56.1,64.5,73
87,-121.8981,36.5873,456,2015-09,0,55.7,65.8,75.9
87,-121.8981,36.5873,456,2015-10,0.29,54.4,64.3,74.1
87,-121.8981,36.5873,456,2015-11,3.13,44.8,54.6,64.3
87,-121.8981,36.5873,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
88,-121.8978,36.5877,456,2014-01,0.08,46.2,56.8,67.5
88,-121.8978,36.5877,456,2014-02,3.86,46,53.2,60.3
88,-121.8978,36.5877,456,2014-03,2.59,47.8,56.4,65
88,-121.8978,36.5877,456,2014-04,1.6,47.1,55.5,64
88,-121.8978,36.5877,456,2014-05,0.14,50.8,59.7,68.7
88,-121.8978,36.5877,456,2014-06,0.02,50.2,58.1,66.1
88,-121.8978,36.5877,456,2014-07,0.05,54.6,61.8,68.9
88,-121.8978,36.5877,456,2014-08,0,55.6,62.3,69
88,-121.8978,36.5877,456,2014-09,0.27,55.3,63.3,71.4
88,-121.8978,36.5877,456,2014-10,0.22,53.2,63.4,73.6
88,-121.8978,36.5877,456,2014-11,2.46,49.2,58.4,67.7
88,-121.8978,36.5877,456,2014-12,9.04,48.6,55.6,62.6
88,-121.8978,36.5877,456,2015-01,0,46.1,56,66
88,-121.8978,36.5877,456,2015-02,1.37,48.7,58.2,67.7
88,-121.8978,36.5877,456,2015-03,0.68,47.8,58.4,69
88,-121.8978,36.5877,456,2015-04,1.05,46.2,54.6,63.1
88,-121.8978,36.5877,456,2015-05,0.4,49.3,55.1,61
88,-121.8978,36.5877,456,2015-06,0,51.2,58.6,66
88,-121.8978,36.5877,456,2015-07,0.12,55.4,62.9,70.5
88,-121.8978,36.5877,456,2015-08,0.02,56.1,64.5,73
88,-121.8978,36.5877,456,2015-09,0,55.7,65.8,75.9
88,-121.8978,36.5877,456,2015-10,0.29,54.4,64.3,74.1
88,-121.8978,36.5877,456,2015-11,3.13,44.8,54.6,64.3
88,-121.8978,36.5877,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
89,-121.8978,36.5877,456,2014-01,0.08,46.2,56.8,67.5
89,-121.8978,36.5877,456,2014-02,3.86,46,53.2,60.3
89,-121.8978,36.5877,456,2014-03,2.59,47.8,56.4,65
89,-121.8978,36.5877,456,2014-04,1.6,47.1,55.5,64
89,-121.8978,36.5877,456,2014-05,0.14,50.8,59.7,68.7
89,-121.8978,36.5877,456,2014-06,0.02,50.2,58.1,66.1
89,-121.8978,36.5877,456,2014-07,0.05,54.6,61.8,68.9
89,-121.8978,36.5877,456,2014-08,0,55.6,62.3,69
89,-121.8978,36.5877,456,2014-09,0.27,55.3,63.3,71.4
89,-121.8978,36.5877,456,2014-10,0.22,53.2,63.4,73.6
89,-121.8978,36.5877,456,2014-11,2.46,49.2,58.4,67.7
89,-121.8978,36.5877,456,2014-12,9.04,48.6,55.6,62.6
89,-121.8978,36.5877,456,2015-01,0,46.1,56,66
89,-121.8978,36.5877,456,2015-02,1.37,48.7,58.2,67.7
89,-121.8978,36.5877,456,2015-03,0.68,47.8,58.4,69
89,-121.8978,36.5877,456,2015-04,1.05,46.2,54.6,63.1
89,-121.8978,36.5877,456,2015-05,0.4,49.3,55.1,61
89,-121.8978,36.5877,456,2015-06,0,51.2,58.6,66
89,-121.8978,36.5877,456,2015-07,0.12,55.4,62.9,70.5
89,-121.8978,36.5877,456,2015-08,0.02,56.1,64.5,73
89,-121.8978,36.5877,456,2015-09,0,55.7,65.8,75.9
89,-121.8978,36.5877,456,2015-10,0.29,54.4,64.3,74.1
89,-121.8978,36.5877,456,2015-11,3.13,44.8,54.6,64.3
89,-121.8978,36.5877,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
90,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
90,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
90,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
90,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
90,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
90,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
90,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
90,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
90,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
90,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
90,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
90,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
90,-121.8985,36.5864,456,2015-01,0,46.1,56,66
90,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
90,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
90,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
90,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
90,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
90,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
90,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
90,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
90,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
90,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
90,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
92,-121.8985,36.5865,456,2014-01,0.08,46.2,56.8,67.5
92,-121.8985,36.5865,456,2014-02,3.86,46,53.2,60.3
92,-121.8985,36.5865,456,2014-03,2.59,47.8,56.4,65
92,-121.8985,36.5865,456,2014-04,1.6,47.1,55.5,64
92,-121.8985,36.5865,456,2014-05,0.14,50.8,59.7,68.7
92,-121.8985,36.5865,456,2014-06,0.02,50.2,58.1,66.1
92,-121.8985,36.5865,456,2014-07,0.05,54.6,61.8,68.9
92,-121.8985,36.5865,456,2014-08,0,55.6,62.3,69
92,-121.8985,36.5865,456,2014-09,0.27,55.3,63.3,71.4
92,-121.8985,36.5865,456,2014-10,0.22,53.2,63.4,73.6
92,-121.8985,36.5865,456,2014-11,2.46,49.2,58.4,67.7
92,-121.8985,36.5865,456,2014-12,9.04,48.6,55.6,62.6
92,-121.8985,36.5865,456,2015-01,0,46.1,56,66
92,-121.8985,36.5865,456,2015-02,1.37,48.7,58.2,67.7
92,-121.8985,36.5865,456,2015-03,0.68,47.8,58.4,69
92,-121.8985,36.5865,456,2015-04,1.05,46.2,54.6,63.1
92,-121.8985,36.5865,456,2015-05,0.4,49.3,55.1,61
92,-121.8985,36.5865,456,2015-06,0,51.2,58.6,66
92,-121.8985,36.5865,456,2015-07,0.12,55.4,62.9,70.5
92,-121.8985,36.5865,456,2015-08,0.02,56.1,64.5,73
92,-121.8985,36.5865,456,2015-09,0,55.7,65.8,75.9
92,-121.8985,36.5865,456,2015-10,0.29,54.4,64.3,74.1
92,-121.8985,36.5865,456,2015-11,3.13,44.8,54.6,64.3
92,-121.8985,36.5865,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
93,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
93,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
93,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
93,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
93,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
93,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
93,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
93,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
93,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
93,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
93,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
93,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
93,-121.8985,36.5864,456,2015-01,0,46.1,56,66
93,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
93,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
93,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
93,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
93,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
93,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
93,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
93,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
93,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
93,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
93,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
94,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
94,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
94,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
94,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
94,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
94,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
94,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
94,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
94,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
94,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
94,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
94,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
94,-121.8985,36.5864,456,2015-01,0,46.1,56,66
94,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
94,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
94,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
94,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
94,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
94,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
94,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
94,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
94,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
94,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
94,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
95,-121.8982,36.5865,456,2014-01,0.08,46.2,56.8,67.5
95,-121.8982,36.5865,456,2014-02,3.86,46,53.2,60.3
95,-121.8982,36.5865,456,2014-03,2.59,47.8,56.4,65
95,-121.8982,36.5865,456,2014-04,1.6,47.1,55.5,64
95,-121.8982,36.5865,456,2014-05,0.14,50.8,59.7,68.7
95,-121.8982,36.5865,456,2014-06,0.02,50.2,58.1,66.1
95,-121.8982,36.5865,456,2014-07,0.05,54.6,61.8,68.9
95,-121.8982,36.5865,456,2014-08,0,55.6,62.3,69
95,-121.8982,36.5865,456,2014-09,0.27,55.3,63.3,71.4
95,-121.8982,36.5865,456,2014-10,0.22,53.2,63.4,73.6
95,-121.8982,36.5865,456,2014-11,2.46,49.2,58.4,67.7
95,-121.8982,36.5865,456,2014-12,9.04,48.6,55.6,62.6
95,-121.8982,36.5865,456,2015-01,0,46.1,56,66
95,-121.8982,36.5865,456,2015-02,1.37,48.7,58.2,67.7
95,-121.8982,36.5865,456,2015-03,0.68,47.8,58.4,69
95,-121.8982,36.5865,456,2015-04,1.05,46.2,54.6,63.1
95,-121.8982,36.5865,456,2015-05,0.4,49.3,55.1,61
95,-121.8982,36.5865,456,2015-06,0,51.2,58.6,66
95,-121.8982,36.5865,456,2015-07,0.12,55.4,62.9,70.5
95,-121.8982,36.5865,456,2015-08,0.02,56.1,64.5,73
95,-121.8982,36.5865,456,2015-09,0,55.7,65.8,75.9
95,-121.8982,36.5865,456,2015-10,0.29,54.4,64.3,74.1
95,-121.8982,36.5865,456,2015-11,3.13,44.8,54.6,64.3
95,-121.8982,36.5865,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
96,-121.8982,36.5865,456,2014-01,0.08,46.2,56.8,67.5
96,-121.8982,36.5865,456,2014-02,3.86,46,53.2,60.3
96,-121.8982,36.5865,456,2014-03,2.59,47.8,56.4,65
96,-121.8982,36.5865,456,2014-04,1.6,47.1,55.5,64
