"","X.1","X","lake.id","year","Bd.Status","Zscore","longitude","latitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009"
"675",675,675,11070,2006,1,13690.08,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"676",676,676,11070,2006,1,2644.62,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"677",677,677,11070,2006,1,17072.16,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"678",678,678,11070,2006,1,12934.8,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"679",679,679,11070,2006,1,16267.12,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"680",680,680,11070,2006,1,11682.8,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"681",681,681,11070,2006,1,9452.96,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"682",682,682,11070,2006,1,339.03,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"683",683,683,11070,2006,1,13847.68,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"684",684,684,11070,2006,1,2781.86,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"685",685,685,11070,2006,1,11141.04,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"686",686,686,11070,2006,1,1443.5,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"687",687,687,11070,2006,1,6261,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"688",688,688,11070,2006,1,7210.6,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"689",689,689,11070,2006,0,0,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"690",690,690,11070,2006,1,11253.28,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"691",691,691,11070,2006,1,386,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"692",692,692,11070,2006,1,7535.48,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"693",693,693,11070,2006,1,854.16,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"694",694,694,11070,2006,1,6705.73,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"695",695,695,11070,2006,1,9534.08,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"696",696,696,11070,2006,1,11358.4,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"697",697,697,11070,2006,1,486.24,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"698",698,698,11070,2006,1,21599.6,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"699",699,699,11070,2006,1,4299.51,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"700",700,700,11070,2006,1,11515.92,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"701",701,701,11070,2006,1,5044.08,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"702",702,702,11070,2006,1,7413.2,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"703",703,703,11070,2006,1,1364.47,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"704",704,704,11070,2006,1,4611.71,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"705",705,705,11070,2006,1,2762.28,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"706",706,706,11070,2006,1,897.14,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"707",707,707,11070,2006,1,1554.08,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"708",708,708,11070,2006,1,2550.4,-118.423294146552,36.8145670844784,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"709",709,709,10414,2004,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"710",710,710,10414,2004,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"711",711,711,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"712",712,712,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"713",713,713,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"714",714,714,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"715",715,715,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"716",716,716,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"717",717,717,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"718",718,718,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"719",719,719,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"720",720,720,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"721",721,721,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"722",722,722,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"723",723,723,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"724",724,724,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"725",725,725,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"726",726,726,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"727",727,727,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"728",728,728,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"729",729,729,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"730",730,730,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"731",731,731,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"732",732,732,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"733",733,733,10414,2005,0,0,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"734",734,734,10414,2005,1,0.32,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"735",735,735,10414,2006,1,5486.28,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"736",736,736,10414,2006,1,16.15,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"737",737,737,10414,2006,1,5647.13,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"738",738,738,10414,2006,1,2344.96,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"739",739,739,10414,2006,1,3232.81,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"740",740,740,10414,2006,1,6614.32,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"741",741,741,10414,2006,1,2649.14,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"742",742,742,10414,2006,1,54914.88,-118.423716797282,36.8155169047148,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"743",743,743,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"744",744,744,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"745",745,745,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"746",746,746,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"747",747,747,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"748",748,748,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"749",749,749,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"750",750,750,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"751",751,751,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"752",752,752,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"753",753,753,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"754",754,754,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"755",755,755,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"756",756,756,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"757",757,757,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"758",758,758,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"759",759,759,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"760",760,760,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"761",761,761,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"762",762,762,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"763",763,763,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"764",764,764,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"765",765,765,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"766",766,766,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"767",767,767,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"768",768,768,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"769",769,769,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"770",770,770,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"771",771,771,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"772",772,772,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"773",773,773,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"774",774,774,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"775",775,775,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"776",776,776,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"777",777,777,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"778",778,778,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"779",779,779,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"780",780,780,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"781",781,781,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"782",782,782,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"783",783,783,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"784",784,784,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"785",785,785,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"786",786,786,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"787",787,787,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"788",788,788,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"789",789,789,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
"790",790,790,10411,2005,0,0,-118.42768063931,36.8197643845251,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0
