Continent.Region,Country,LocationDescription,Latitude,Longitude,Elevation.m.,DateCollected,Month,Day,Year,Decade,MuseumOrField,SampleID,FieldID,Order,Family,Genus,Species,Subspecies,SpeciesName,Lifestage,BdStatus,GEScore,ZEScore,BdMethodology,SwabCollector,PreviouslyReported,Comments,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Mill Creek Meadow, T6S R25E Sec15 (NW 1/4 of SE 1/4), 37 24 00.6 N, 119 13 30.8 W, 6560 ft",37.40016667,-119.2252222,2000,1970,NA,NA,2000,2000s,Museum,SM512,CAS213066,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,88,143,45,6047,268,-44,312,24,169,169,19,767,140,6,77,384,25,35,380
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Mill Creek Meadow, T6S R25E Sec15 (NE 1/4 of NE 1/4), 37 24 26.4 N, 119 13 22.8 W, 6620 ft",37.40733333,-119.223,2018,2004,NA,NA,2000,2000s,Museum,CAS213067,CAS213067,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin 12 GPS_,88,143,45,6047,268,-44,312,24,169,169,19,767,140,6,77,384,25,35,380
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Mill Creek Meadow, T6S R25E Sec15 (NE 1/4 of NE 1/4), 37 24 26.4 N, 119 13 22.8 W, 6620 ft",37.40733333,-119.223,2018,2004,NA,NA,2000,2000s,Museum,CAS213068,CAS213068,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin 12 GPS_,88,143,45,6047,268,-44,312,24,169,169,19,767,140,6,77,384,25,35,380
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Mill Creek Meadow, T6S R25E Sec15 (NE 1/4 of NE 1/4), 37 24 26.4 N, 119 13 22.8 W, 6620 ft",37.40733333,-119.223,2018,2004,NA,NA,2000,2000s,Museum,CAS213069,CAS213069,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin 12 GPS_,88,143,45,6047,268,-44,312,24,169,169,19,767,140,6,77,384,25,35,380
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Mill Creek Meadow, T6S R25E Sec15 (NE 1/4 of NE 1/4), 37 24 26.4 N, 119 13 22.8 W, 6620 ft",37.40733333,-119.223,2018,2004,NA,NA,2000,2000s,Museum,CAS213070,CAS213070,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin 12 GPS_,88,143,45,6047,268,-44,312,24,169,169,19,767,140,6,77,384,25,35,380
NorthAmerica,United States,California_Inyo County_Long Lake,37.408703,-118.7565,3262,2001,NA,NA,1939,1930s,Museum,SM168,MVZ32389,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 402.336_Datum _not recorded_Could also be at another Long Lake.,4,117,42,5488,163,-111,274,-51,78,80,-56,648,106,18,57,282,65,77,273
NorthAmerica,United States,"California_Madera County_California: Madera Co.: Sierra National Forest, meadow at Forest Rd 6S71, 4.2 mi S of Forest Rd 6S03Y, T6S R23E Sec12 (SE 1/4 of SW 1/4), 37 24 51.2 N, 119 24 36.5 W, 5720 ft",37.41422222,-119.4101389,1744,1972,NA,NA,2000,2000s,Museum,SM541,CAS212969,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,78,138,46,5842,253,-47,300,16,157,158,14,889,162,6,77,445,27,38,439
NorthAmerica,United States,"California_Madera County_California: Madera Co.: Sierra National Forest, meadow at Forest Rd 6S71, 4.2 mi S of Forest Rd 6S03Y, T6S R23E Sec12 (SE 1/4 of SW 1/4), 37 24 51.2 N, 119 24 36.5 W, 5720 ft",37.41422222,-119.4101389,1744,1972,NA,NA,2000,2000s,Museum,SM542,CAS212972,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,78,138,46,5842,253,-47,300,16,157,158,14,889,162,6,77,445,27,38,439
NorthAmerica,United States,"California_Madera County_California: Madera Co.: Sierra National Forest, meadow at Forest Rd 6S71, 4.2 mi S of Forest Rd 6S03Y, T6S R23E Sec12 (SE 1/4 of SW 1/4), 37 24 51.2 N, 119 24 36.5 W, 5720 ft",37.41422222,-119.4101389,1744,1972,NA,NA,2000,2000s,Museum,SM543,CAS212971,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,78,138,46,5842,253,-47,300,16,157,158,14,889,162,6,77,445,27,38,439
NorthAmerica,United States,"California_Madera County_California: Madera Co.: Sierra National Forest, meadow at Forest Rd 6S71, 4.2 mi S of Forest Rd 6S03Y, T6S R23E Sec12 (SE 1/4 of SW 1/4), 37 24 51.2 N, 119 24 36.5 W, 5720 ft",37.41422222,-119.4101389,1744,1961,NA,NA,2000,2000s,Museum,SM544,CAS212968,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,78,138,46,5842,253,-47,300,16,157,158,14,889,162,6,77,445,27,38,439
NorthAmerica,United States,"California_Madera County_California: Madera Co.: Sierra National Forest, meadow at Forest Rd 6S71, 4.2 mi S of Forest Rd 6S03Y, T6S R23E Sec12 (SE 1/4 of SW 1/4), 37 24 51.2 N, 119 24 36.5 W, 5720 ft",37.41422222,-119.4101389,1744,1961,NA,NA,2000,2000s,Museum,SM545,CAS212970,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,78,138,46,5842,253,-47,300,16,157,158,14,889,162,6,77,445,27,38,439
NorthAmerica,United States,California_Mono County_Keneth lake,37.44288,-118.71192,3171.5,1953,NA,NA,1953,1950s,Museum,LACM13565,LACM13565,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 415.210752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,4,117,42,5488,163,-111,274,-51,78,80,-56,648,106,18,57,282,65,77,273
NorthAmerica,United States,California_Mono County_Keneth lake,37.44288,-118.71192,3171.5,1953,NA,NA,1953,1950s,Museum,LACM13566,LACM13566,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 415.210752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,4,117,42,5488,163,-111,274,-51,78,80,-56,648,106,18,57,282,65,77,273
NorthAmerica,United States,California_Mono County_Keneth lake,37.44288,-118.71192,3171.5,1953,NA,NA,1953,1950s,Museum,LACM13567,LACM13567,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 415.210752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,4,117,42,5488,163,-111,274,-51,78,80,-56,648,106,18,57,282,65,77,273
NorthAmerica,United States,"California_Mariposa County_Sierra National Forest, Chowchilla Mt. Road, ca. 0.4 mi NW of Harris Ranch Rd., on road",37.47792,-119.72904,1071.7,1994,NA,NA,2003,2000s,Museum,MVZ243326,MVZ243326,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 31.569_Datum _MaNIS georeferencing guidelines_used 30m default uncertainty.Estimated elevation using GPS Visualizer,133,154,45,6508,328,-7,335,57,219,219,57,859,157,3,81,433,15,22,433
NorthAmerica,United States,"California_Mariposa County_Big Creek, Fish Camp",37.478717,-119.637204,1555,1953,NA,NA,1953,1950s,Museum,MVZ59588,MVZ59588,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 762_Datum _not recorded_Error based on size of town.,96,143,46,6022,277,-33,310,32,176,177,29,972,178,5,79,488,24,33,484
NorthAmerica,United States,"California_Mariposa County_Big Creek, Fish Camp",37.478717,-119.637204,1555,1953,NA,NA,1953,1950s,Museum,MVZ59589,MVZ59589,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 762_Datum _not recorded_Error based on size of town.,96,143,46,6022,277,-33,310,32,176,177,29,972,178,5,79,488,24,33,484
NorthAmerica,United States,"California_Mariposa County_California, Mariposa Co., Mariposa",37.485,-119.9652778,595,1959,NA,NA,1982,1980s,Museum,CAS162756,CAS162756,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __Estimated elevation using GPS Visualizer,148,158,45,6656,348,4,344,68,235,235,68,719,132,1,83,366,10,10,366
NorthAmerica,United States,"California_Madera County_California: Madera Co.; Sierra National Forest; Jackass Meadow near Forest Rd 5S88, T5S R24E Sec15 (SW 1/4 of NE 1/4), 37 29 59.0 N, 119 19 47.0 W, 6960 ft",37.49972222,-119.3297222,2122,1999,NA,NA,1999,1990s,Museum,CAS187945,CAS209208,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,NA,101.16,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 52.24_289.6_Coordinate error (m) _Datum __,88,143,45,6047,268,-44,312,24,169,169,19,767,140,6,77,384,25,35,380
NorthAmerica,United States,"California_Madera County_California: Madera Co.; Sierra National Forest; Jackass Meadow near Forest Rd 5S88, T5S R24E Sec15 (NW 1/4 of NW 1/4), 37 30 00.5 N, 119 20 19.1 W, 6960 ft",37.50013889,-119.3386389,2122,1965,NA,NA,1999,1990s,Museum,CAS209214,CAS209215,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,34,124,44,5515,195,-83,278,-24,108,110,-26,814,142,13,71,383,45,56,377
NorthAmerica,United States,"California_Madera County_California: Madera Co.; Sierra National Forest; Jackass Meadow near Forest Rd 5S88, T5S R24E Sec15 (NW 1/4 of NW 1/4), 37 30 00.5 N, 119 20 19.1 W, 6960 ft",37.50013889,-119.3386389,2122,1999,NA,NA,1999,1990s,Museum,CAS209208,CAS209214,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,NA,125.4,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 141.6_591.2_Coordinate error (m) _Datum __,34,124,44,5515,195,-83,278,-24,108,110,-26,814,142,13,71,383,45,56,377
NorthAmerica,United States,California_Mariposa County_2.5 mi N of Midpines,37.572965,-119.942036,518,1961,NA,NA,1961,1960s,Museum,MVZ83696,MVZ83696,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 152.4_Datum __,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,California_Mariposa County_2.5 mi N of Midpines,37.572965,-119.942036,518,1961,NA,NA,1961,1960s,Museum,MVZ83697,MVZ83697,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 152.4_Datum __,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Madera County_Minarets Wilderness Area, Twin Lakes (West Lake)",37.57462,-119.34164,2683,1974,NA,NA,1972,1970s,Museum,LACM91271,LACM91271,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 134.14634146341_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_These Twin Lakes are in Ansel Adams Wilderness which used to be called Minarets Wilderness AreaEstimated elevation using GPS Visualizer,34,124,44,5515,195,-83,278,-24,108,110,-26,814,142,13,71,383,45,56,377
NorthAmerica,United States,"California_Madera County_Minarets Wilderness Area, Twin Lakes (West Lake)",37.57462,-119.34164,2683,1939,NA,NA,1972,1970s,Museum,LACM91272,LACM91272,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 134.14634146341_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_These Twin Lakes are in Ansel Adams Wilderness which used to be called Minarets Wilderness AreaEstimated elevation using GPS Visualizer,34,124,44,5515,195,-83,278,-24,108,110,-26,814,142,13,71,383,45,56,377
NorthAmerica,United States,"California_Madera County_Minarets Wilderness Area, Twin Lakes (West Lake)",37.57462,-119.34164,2683,1987,NA,NA,1972,1970s,Museum,LACM91273,LACM91273,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 134.14634146341_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_These Twin Lakes are in Ansel Adams Wilderness which used to be called Minarets Wilderness AreaEstimated elevation using GPS Visualizer,34,124,44,5515,195,-83,278,-24,108,110,-26,814,142,13,71,383,45,56,377
NorthAmerica,United States,California_Mariposa County_1.8 mi S Briceburg,37.578245,-119.965643,840.8,1954,NA,NA,1954,1950s,Museum,MVZ64247,MVZ64247,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3218.688_Datum _not recorded_Estimated elevation using GPS Visualizer,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.583534,-119.967068,680.5,1952,NA,NA,1953,1950s,Museum,MVZ59598,MVZ59598,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3218.688_Datum __Estimated elevation using GPS Visualizer,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Bear Creek, 2 mi S Briceburg",37.585507,-119.961187,762,1954,NA,NA,1954,1950s,Museum,MVZ60903,MVZ60903,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1609.344_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59481,MVZ59481,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59482,MVZ59482,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59483,MVZ59483,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59484,MVZ59484,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59485,MVZ59485,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59486,MVZ59486,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59487,MVZ59487,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59488,MVZ59488,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59489,MVZ59489,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Rancheria Creek, 2.8 mi SW Briceburg",37.586474,-119.963435,610,1952,NA,NA,1952,1950s,Museum,MVZ59490,MVZ59490,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_Sweetwater Creek, 2 mi E Feliciana Mt.",37.588966,-119.881282,1159,1940,NA,NA,1915,1910s,Museum,MVZ5961,MVZ5961,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 402.336_Datum __,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,California_Mariposa County_Briceburg,37.604796,-119.965071,366,1954,NA,NA,1955,1950s,Museum,MVZ66719,MVZ66719,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30.48_Datum __,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,California_Mariposa County_0.8 mi SE Briceburg,37.61289,-119.956161,397.3,1983,NA,NA,1957,1950s,Museum,MVZ212133,MVZ212133,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 9.144_Datum __Estimated elevation using GPS Visualizer,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,"California_Mariposa County_.7 mi. NNE, Briceburg, N. side hwy 140",37.61413,-119.96129,486.5,1962,NA,NA,1967,1960s,Museum,LACM91139,LACM91139,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 403.945344_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_By airEstimated elevation using GPS Visualizer,133,153,45,6508,329,-6,335,57,219,219,57,905,164,3,81,457,17,22,457
NorthAmerica,United States,California_Mono County_Pine City near Mammoth,37.615228,-119.001943,2652,1953,NA,NA,1922,1920s,Museum,SM262,MVZ8644,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1207.008_Datum _not recorded_,40,131,44,5752,209,-83,292,-23,118,118,-23,586,101,13,66,271,42,51,271
NorthAmerica,United States,"California_Madera County_Reds Meadow, Upper San Joaquin River, near Devil's Postpile National Monument",37.619635,-119.073698,2325.1,1992,NA,NA,1955,1950s,Museum,SM243,MVZ63952,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,40,131,44,5752,209,-83,292,-23,118,118,-23,586,101,13,66,271,42,51,271
NorthAmerica,United States,"California_Madera County_Reds Meadow, Upper San Joaquin River, near Devil's Postpile National Monument",37.619635,-119.073698,2325.1,1992,NA,NA,1955,1950s,Museum,SM244,MVZ63954,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,40,131,44,5752,209,-83,292,-23,118,118,-23,586,101,13,66,271,42,51,271
NorthAmerica,United States,"California_Madera County_Reds Meadow, Upper San Joaquin River, near Devil's Postpile National Monument",37.619635,-119.073698,2325.1,1992,NA,NA,1955,1950s,Museum,SM245,MVZ63953,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,40,131,44,5752,209,-83,292,-23,118,118,-23,586,101,13,66,271,42,51,271
NorthAmerica,United States,"California_Madera County_Reds Meadow, Upper San Joaquin River, near Devil's Postpile National Monument",37.619635,-119.073698,2325.1,1992,NA,NA,1955,1950s,Museum,SM248,MVZ63955,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,40,131,44,5752,209,-83,292,-23,118,118,-23,586,101,13,66,271,42,51,271
